date,rating,review
2008-06-15,3.0,"No surprises at Ford... a big company trying to do well. Has a great reputation within the finance realm.  Most employees generally try to do the right thing and want the company to do well ... very supportive of coworkers and willing to help/offer ideas.  Definitely not a cutthroat environment.Very little control over where you work and what you are doing.  Opportunities for advancement occur behind closed doors without open communication.  Inefficient systems and processes balloon in size while number of employees and staffed functions dwindle.  Typical older, larger company issues ... lots of history (has always been done this way) with marked differences in perspective.  Company does not value any work experience gained outside of Ford (i.e.: 10+ years external experience with MBA on same level as entry level BBA with no work experience since same time at Ford is put in).  Too much manual, mindnumbing work and reliance on Excel."
2008-06-16,5.0,"Live the future today. Best place to learn how big companies are changing to survive the challenges of globalization. Good people who are tough, supportive and eager to see their company survive the global auto wars, on top.Culture is a complex mix of fear, pride and insider dealings. Attempts to build trust are just that, the old axiom of actions speak louder than words would apply."
2008-06-23,4.0,From inside a company going through hard times It is a company with a big history. Everybody knows and talks about Ford Motor Company and its performance. It is interesting to have an inside point of view and specially to work with the company in its efforts to become profitable once againSometimes people is not very optimistic about the company perfomance and that can be frustrating
2008-06-25,1.0,"Ford, not a bad place to start There is a reasonably high level of job security, and if you desire to live in Detroit then it's the best place to be.  Internal information systems are good for performing your actual job.  It's not a bad place to start a career.Current state of the economy and of US Automotive in general ensures that there will forever be ""head count"" reductions and cost reductions...translation small bonuses and an ever decreasing pool of management positions.  There is still a very strong ""old boys"" club which makes it difficult to advance."
2008-06-30,3.0,"There is still a chance for Ford to turn the corner. The people make it a great place to work.(1) There are too many ""yesmen"", (2) there is still a mindset for ""empire building"" among upper management, (3) individual performance is still valued more than team performance (e.g. the key performance of a ""role"" player), (4) the mindset of ""what can I do"" to make my coworker succeed is absent"
2008-07-11,3.0,Ford: engineering is your business not an expence Cars are facinating complex devices and this complexity means that there is always something new and different to keep you going. Currently there is a lot of work to do so the up side potential is very large.Managements facination with business models and the seeming lack of understanding on their part that they aren't playing a game in business school. They are hurting people and the economy with their incompetance.
2008-07-11,3.0,Ford: engineering is your business not an expence Cars are facinating complex devices and this complexity means that there is always something new and different to keep you going. Currently there is a lot of work to do so the up side potential is very large.Managements facination with business models and the seeming lack of understanding on their part that they aren't playing a game in business school. They are hurting people and the economy with their incompetance.
2008-07-12,4.0,"The future is looking quite good. Ford Motor Company is one of the largest manufacturing firms in the world and is #7 on the FORTUNE 500 list for 2008. Just a few years ago, it was madly profitable and the owner of such renowned brands as Aston Martin, Jaguar, Land Rover, and Hertz. Sadly, those days are over, the stock price has plummeted from its peak, and thousands of white and blue collar workers have been laid off.However, while the North American segment has suffered, Ford is experiencing tremendous success in South America, Europe, Russia, and Asia and the mass exodus of management talent appears to have stopped since Alan Mullaly came over from Boeing. Although the company appears to be in terrible shape at the moment, there is great promise ahead. With the transition to global vehicle platforms in the near future, new vehicles will look and feel the same across all continents eliminating the constant yearning in the US for the European variants of the Fiesta, Focus, and Mondeo cars.In addition to their Escape and Mariner hybrid SUVs, Ford is bringing to market new Fusion and Milan hybrid sedans in 2009 and will start selling brand new Fiesta and Focus small cars (on the global platform) in 2010. With the new Flex, MKT, F150, F100, Mustang, and Taurus appearing soon, the product mix will certainly become more diversified and much more competitive.Fuel prices are killing the auto industry at this time, but Ford has chosen to invest in proven technologies like 6speed automatic transmissions, electric power steering, better aerodynamics, lighter materials, etc. that not only improve fuel economy, but keep the cost of the vehicle reasonable.Mulally has made some difficult decisions, but if Ford can weather the storm these next few years, they will come out stronger, leaner, and better than ever. So although the current climate may be glum, they are poised for sure success in the next decade.With very little capital sitting around to spend on refurbishing office spaces, buying new printers and more powerful computers, providing office phones and cell phones to the workers, and other such niceties most employees expect to enjoy, the office environment, at least where I work, is nothing special and actually quite outdated.There is very little budgeted for travel expenses, so in times past, when engineers needed to head to another factory for a couple of days, they are now confined to Southeast Michigan and teleconferencing. The money is also especially tight when it comes to computer upgrades, getting office phones installed, or getting a work cell phone. For new workers, it's basically impossible.In the past two years, more than 30% of the white collar work force has been cut, so this naturally leads to diminishing morale and more work for the lucky ones who are left. As well, the parking lots and office areas are a bit more empty, too.For those predisposed to dislike hierarchical management structures, staying away from Ford would be a must. There are layers upon layers of supervisors and managers stuffed between Mulally at the top and the entrylevel engineer at the bottom. Starting from my position on the bottom rung, there is a section supervisor, an area supervisor, the executive engineer for Automatic Transmission Operations, the North American Director of Powertrain Operations, the Group Vice President of Manufacturing, and then the big cheese, CEO Alan Mulally who technically reports to Executive Chairman Bill Ford, Jr."
2008-07-14,4.0,"Family owned, tries hard, but still has a long way to go Overall, Ford still believes in it's people and to a certain extent, the extended ford ""family"". It tries it's best to put people's work first, offering good benefits, some tuition assistance programs, flexible schedules/work days (4 day/10 hour) despite economic hardship in the industry. Some of these programs have probably been axed due to budget cuts, but even despite it's size, the management is still family operated.Unfortunately, the industry is just not a growing sector. The American automotive sector is on the decline, of which there are many reasons. The large bureaucracy/organizational structures created in the 50's stifles risk taking, creativity, and innovation. Also, the outdated concept of the UAW (Note: research nonunionized plants in the US owned by foreign competitors, BMW/Toyota, and how much more nimble they are to adapt, esp. to flexible manufacturing)."
2008-07-14,4.0,"Ford An American Legacy Lost Benefits, work life balance.. The company has a very respectable benefits and work flexibility policyThe oldboy network nothing gets done because everyone is afraid to upset their superior with a better idea"
2008-07-16,3.0,Exciting place to work if you know how to work hard and handle the stress. Exciting field and ever changing.  Each day there is always something different going on.Can be long hours.  Definitely stressful during an economic downturn such as the one we are currently facing.
2008-07-28,1.0,"When will things improve? Car discount, buyouts offered, ability to hide from work (although not easy anymore), advanced degree tuition support, over 5 healthcare program choicesContinuous shrinking, lack of foresight of global energy needs"
2008-07-30,1.0,"Ford is dying It is a familyoriented company, meaning that it values worklife balance and allows you to spend plenty of time with your family.  Other than that, I do not believe there are any good reasons to work at Ford.Ford is a dying company.  It has been downsizing since 2001.  It is looking to cut costs everywhere, which means it hasn't given a pay raise to anyone in over 2.5 years and it has slashed benefits.  When I joined the company out of college, they recruited me on the following platform: ""Come work for Ford and we'll pay for your MBA at an evening program in the area, such as U of M.""  Well, I started the program earlier this year, and Ford suddenly discontinued their tuition assistance program, telling us we could just drop out of school if we couldn't afford to keep going.  I was promised a promotion back in April, and then it got delayed until July, and then until this upcoming October, but now it might simply be canceled altogether.Ford used to be a great company.  Unfortunately, it is a very unprofitable, poorly managed company that will betray its employees in order to save a buck."
2008-07-31,3.0,"Work here for Benefits, Comp, but beware of Upside Potential and Firm's long term outlook Good compensation, good benefits, potential for long term stability if present issues are solved.Significant business challenges lie ahead, making the overall prognosis for success unclear. Very difficult to get promoted unless you are deemed a star. Limited opportunities until the business climate improves. Poor feedback on performance and very little opportunity for recognition for success."
2008-08-01,4.0,"Ford a great place to work if you can keep your job. Excellent salary structure  good benefits.There is opportunitiy for advancement if you are willing to go the extra mile and put in the time. Great core group of people who care about running the business correctly.Safety is a real concern and taken very seriously.Instability of job market. Current job market is very limited, much of advancement opportunity has been extremely limited in the last few years due to reduction in plants / volumes.  Work environment can be a bit harsh if you are in the factory.As with many very large companies things do not move quickly on due to the layers of management approval and paperwork required."
2008-08-09,4.0,"Large Automotive Manufacturer Offers Employees More Career Development Opportunities Than Salary Increases larger companyopportunities to move into different areas of business/exposure to globally operations.  They are changing many of their business practices to global processes, it is exciting and a good experience being able to input and influence the company during these exciting times. Many jobs offer the opportunity to travel and see/experience different parts of the country/world.Shrinking market share in a shrinking industry lots of job reductions lately.  Limited annual salary increases (~35%, with 0% some years due to industry struggles).  Recently cancelled tuition reimbursement.  MetroDetroit isn't just an OK area relative to other major cities.  Some chimney's between different organizations still exist, much better that it was 510 years ago.  Some of the skills and experiences are automotive specific and may not be transferable outside the industry.  Seems to be a lot of layers of middle management.  Potential of offshoring some the current positions."
2008-08-13,2.0,"We never knew how good the good old days were. The salary and benefits were very very good, unfortunatly many people were grossly over compensated.  When the domestic auto industry was solid it was a great place to work.It's so big and clumsy there is a tremendous inertia to change.  The last 3 years most everyone was afraid of losing their jobs they either did nothing or tried to stand out and get noticed it created what I call ""bad behavior"" and drove wasteful ideas and programs out of despiration."
2008-08-13,4.0,Great place to work but will not be around long in current market. The ability to change careers and stay at the same compnay is the best reason to stay.Ford is a company that has its heart in the right place but in an industry that is failing. The will continue to do great things but the job prospects are limited and there will be no advancement.
2008-08-20,3.0,"Help!?!? Longevity, motivated to be flexible and compatible with business climate.  Family focused goals.  Leader in environment preservation and conservation.Bureacracy, too many bosses not enough people actually working.  Unfair employee value system."
2008-08-20,3.0,"Be a part of the solution, not the problem. If you enjoy automobiles, working for an automotive company is satisfying.This is a very difficult time to be an automotive company."
2008-08-24,3.0,"Ford is very unstable, and a victim of U.S. carmarket, with management that does not know how to recover. Diversity of job opportunities, when not blocked by management.Intense market pressure constraining R&D and subsequently the ability to develop new products. Employee morale extremely low."
2008-08-29,3.0,Ford has it's challenges Big company experience. Challenging industry provides interesting opportunities. You will likely be able to work on some significant projects as the company attempts to re invent itself. There is a need for a lot of analysis and decision making (although decision making is only done at VP / Director levels).Don't go into your job thinking that you will make a difference. Ford is a large company and it is also very tall and top heavy. In many departments there are an equal number of analysts to supervisors and supervisors to managers. This tends to limit the upward mobility within the company. Also the company has just gone through a few rounds of layoff eliminating people at the bottom. Another issue is the continual benefits cuts. Every year the company cuts more benefits. They are not in a situation to give bonuses either.
2008-09-03,3.0,"good place to work if you don't mind being part of a shrinking company The best reason to work at Ford Motor is to be a part of a 100 year old company with the heritage that comes along.  If you have a passion for automobiles this can be a great place to work.  Not many other companies produce exciting products like Ford can and does.  Dearborn can be a great place to raise a family.Eroding market share makes everything difficult  budgets are always being cut, no more extras or small perks you may be used to at other companies, and a logjam of qualified people who have been waiting for promotion longer than you."
2008-09-04,4.0,"If you can keep your job, it wouldn't be a bad place to work. Work wasn't bad, it was quite exciting to work on cars.  The 17 holidays and other benfits are great.  I got 9 months salary severance, you cant beat that.It seems you need to have a ""champion"" or friend in the ranks to move up.  The Blackbelt program was good until they downsized it and blended it into the rest of the company. Oh, and the company is downsizing every month so getting a job and keeping it would be a challenge."
2008-09-04,2.0,Ford could easly impove gas milege if they had the right programers. They have been around for more then 100 years. They have a family that back them. They useto pay good. It was a good job 10 years ago.They do not have any product that you can aford to buy or put gas in it. The bosses were to busy for the last 20 years making there millions then leaving. No one invested in the furture. They let the goverment and countrys outside the US walk all over them. Now they are tring to catchup by getting rid of all ther experanced people because they are are cutting cost. Who is going to run this Company? New hires from Mexico or China. They are way to heavy in there upper management. Who many VPs' do you need? Henry Ford is rolling over in his grave!!!
2008-09-07,2.0,"Prior giant only cares for top management Salary is competitive, product is known worldwide.  You never have to explain to someone what your Company does or makes.  Also, the Ford Motor Company product, contrary to perception, is equal in quality to Best in Class Toyota.  New products coming in 2010 from Europe will assist in the recovery of Ford quite handsomely.  Very talented workforce.Poor overall performance of the company has trickle down effect on professional development and career advancement.  Company is going through fourth consecutive year of downsizing, which has resulted in a workforce that is scared, uncertain of their personal future, and tired of the subjective assessment of their performance (linked into deciding who gets the axe)"
2008-09-07,3.0,Leave before you get walked out You will receive good learning experiencesCompany and industry is shrinking
2008-09-10,2.0,"""Have you led Ford Motor Company...lately?"" The pay and to some degree the benefits.  A large company that can offer movement globally.Long hours and a senior management that doesn't seem to know where it wants to go with the company and it's products.  What's the difference between a Ford 500 and a Taurus X  a management team that doesn't know what to call its products."
2008-09-10,3.0,"Tread Carefully Good benefits and decent salaryshaky automotive industry, even the good workers are being laid off.  no raises"
2008-09-13,2.0,Disappointing company to work for You are given a lot of work to do.The company is loosing billions of dollars.  Need I say more.  Lots of bureaucracy. Right now this is not a good place to start your career.  Must constanly worry about involuntary employee reductions.
2008-09-14,3.0,"Ford Motor Most supervisors support a great work life balance which includes telecommuting, alternative work schedules, etcetera.  Alan Mulally's hiring was a turning point in the company.  Morale has increased and it seems like for the first time in a while the culture of 'doing things a certain way because that is how it has always been done' was questioned.  Hiring Alan was the best thing the company could have done.Working for a company that doesn't make money is not easy  so far in 2008 the raises which should have been effective April 1 were delayed to October 1 and other benefits were also cut (life insurance for retirees, tuition assistance, etc).  However, starting salaries are competitive."
2008-09-14,3.0,"Keep challenging the status quo and make the tough decisions that need to be made. Decent pay and benefits, but they have scaled back over the past 56 years so I don't know how new employees would view the packages.Automotive industry is slow and risky.  Big bonuses or big layoffs.  In engineering, there's not much 'engineering' going on.  It's mostly the suppliers that do the 'real' work.  Most engineers are miniproject managers of sorts.  The culture is pretty stagnant...there's not much/no feedback or changes from Pulse Surveys and many people feel like they need to watch their back or not speak up since it's a culture of being judged in your performance review if you stand up for what you think is correct."
2008-09-17,2.0,"A job at Ford is better than no job at all. Flexible work schedule.  Paychecks arrive ontime twice a month.Management still doesn't ""get it""  this company is fighting for survival, but I still see supervisors and engineers who never work an 8 hour day, outright steal from the company, take too many supplier paid golf outings, or abuse the vehicle use policy (driving test cars just so they can use company gas when there is no actual work being done).  Decided lack of integrity among many of the ""old school"" employees, those who grew up with their daddy and grandpa working in the industry and think they are entitled to ""perks"".  Also, the entire culture of this company rewards people for short term decisions that hurt the company in the long term."
2008-09-17,2.0,Once a company employees proudly proclaimed allegiance to has become a shell of its former self. Great compensation in the form of salary and benefitsIt seems management is attempting to regain profitability through downsizing rather than by being an innovative and competitive company like they once were.
2008-09-24,3.0,"failure to launch... Many diverse areas of engineering, manufacturing, business, marketing etc.. Many powerful engineering tools and smart people to learn from. Great benefits. The company has amazing potential.It's a big company with frustrating inertia. Smart people and smart ideas, but somehow they get blunted and softened until the final product is not nearly as great as it could have been. If you're passionate about vehicles (cars or trucks) you will find fellow enthusiasts, but be prepared to fight hard to actually get enthusiast products out the door."
2008-09-24,3.0,"Great work if you keep it It was a great place to work and grow my career, until they laid me off as part of the recent downsizing..More lay offs are sure to come in the not too distant future as the current US auto market continues its downslide.  I used to be very proud of working there, and considered myself loyal and optimistic about the company's future. I am just disappointed that I cannot be a part of their return to profitability."
2008-09-25,4.0,The Dealers are the face of Ford Motor Company. FoMoCo is an American Automotive Giant.  There is a lot of pride in working for an american manufacturer that permiates throughout the company.Future uncertain.  Breaking negative consumer perceptions.  Perception is reality and many people perceive Ford Motor as being a second rate car company.
2008-09-25,4.0,The Dealers are the face of Ford Motor Company. FoMoCo is an American Automotive Giant.  There is a lot of pride in working for an american manufacturer that permiates throughout the company.Future uncertain.  Breaking negative consumer perceptions.  Perception is reality and many people perceive Ford Motor as being a second rate car company.
2008-09-27,3.0,"Ford is a great company to start a career. It's a great company to start your career at.  Regardless of how the automotive industry is going, it is a well respected company all over the world.  Other companies truly respect Ford's talent.  (Unfortunately, there's so many Ford workers looking for work, other companies are being overwhelmed with resumes!)The major down side is the work environment.  There have been so many waves of layoffs, that's all people think about.  It's terrible working around a bunch of people who are concerned about losing their jobs."
2008-09-30,2.0,"Dark cloud of cutbacks continue to loom... Working on an interesting, complex product. If you love cars, it is fun to see the fruits of your labor. In a company this size, different parts of the organization can be quite different. Vehicle Operations jobs are not desireable. Plan to work extra hours of casual overtime. Some parts of the organization micromanage, with daily and sometimes 2x/day callins.  Some managers attempt to track everything, not realizing that project management is a means to an end and not an end in itself.Continual downsizing. Lastest downsizing cut very good people. Cuts tend to be based on who you know. Nobody is safe from cuts now. It does not help if you are busy, had a top performance rating, or significant knowledge and experience."
2008-10-01,4.0,"Great company in crisis Company of integrity.  Top management doesn't always play well together, which is crucial in times of crisis.Lack of job security.  Company is so paranoid about fairness lawsuits during times of needed downsizing, they lay off experience and talent.  HR and attorneys can't think outside of the box in retaining talent so they lay off across the board in hopes of avoiding a lawsuit.  Shame on them!"
2008-10-02,1.0,Ford needs to listen. Car Discounts and learning opportunitiesCorp. culture. Change is not easy.  Duplication of work and effort. No clear direction
2008-10-03,2.0,"Avoid. Flexible working hours and time off at Christmas.The organization is mired in mediocrity.  Everyone is identified by their Salary Grade, and your ""qualifications"" are based on the salary grade you are at.  Opportunity for advancement is extremely limited.  Since it is a large organization, reverse discrimination is the norm."
2008-10-03,2.0,T-minus two years and counting until big three bankruptcy White collar Job Security trickle down due to unionBuerocratic nightmare; buddy system concering promotions; over qualified work force;
2008-10-03,4.0,"Great Job/Bad Times There is a great flexibility of work hours. The atmosphere is very pro family.  It is considered ok to work from home or occasionally go home early as long as the work gets done.  There is also an ability to work different schedules depending on your child care arrangements and other outside committments such as caring for a sick family member or just wanting to save money on gas.  Telecommuting is allowed.  Part time long term employment with partial benefits is also ok.  The management lease program is great.  Managers get to lease a new car with insurance included every year.The current economy and downsizing has increased workload and stress.  Benefit costs have increased over the years.  Bonuses have been next to nothing. Downsizing seems ready to continue. It is expected that all salaried employees work 50+ hours per week and be available on weekends, if needed. Moral is low due to cars/trucks not selling."
2008-10-03,1.0,failure of Ford management There is no good reason to work for Ford Motor.Almost every every manager lies about what is going on to his/her superiors.  What the top management receives is a rosy picture that is totally out of touch with reality.
2008-10-07,4.0,"Great place to start Experience, involvement with a worldwide brand, opportunities to work on an immense array of finance projects. Your direct managers are very involved, responsive, and very knowledgeable. Everyone you work with really believes that Ford is a family and looks out for one another. The problems of the company do not fall at the feet of the entry level employee.BUREAUCRATIC! Slow moving, hesitant to make decisions, hidebound senior management (not your direct managers, but those that inhabit the netherworld between the CEO and everyone else)"
2008-10-07,3.0,Performance Benefits are very good.  Pride in product.Workers paid more longer they are employed.  Pay is NOT based on performance.
2008-10-08,3.0,Like a challenge? Work for Ford Ford at the present time is a challenging company.  The intrinsic rewards are huge  if you can persevere.  The people I work with are awesome.  There's an often used expression of being a family here and it's pretty much true.The stress of working in a contracting company is unbelievable and it's hard to keep the intensity up month after month. The politics are fairly ridiculous as you get high up in the management ranks.
2008-10-08,2.0,"Work here at your own risk A plan, flex work schedule, personal time, vacation the pdc car showthe green awnings, the shuttle service, pension for those who have it, the monthly tech awardsstock price, company downsizing, increasing benefit costs, incompetent management being in the auto industry.  Heck we've been doing this for over 100 years now and still can not seem to figure it out.  The constant risk of being let go, supposedly overstaffed, constant chuirn in mgt, constant churn in reorgs. constant churn in the process and methodologies, constant management churn, constant supervisor churn."
2008-10-08,2.0,"Maybe in another time, in another economy - not today. Depending on what department you are in, the worklife balance is pretty good.  Ford is very respectful of time off and works to provide flexibility where needed.  If you like cars, you can't beat an automotiverelated company.Job security is severly lacking.  The next round of layoffs is always around the corner, and you never know if you'll be the next one tapped on the shoulder.  As such, employee morale is extremely low.  Benefits, such as tuition assistance, a major recruiting asset, have been stripped away.  Pay is less than competitive and raises/promotions are unlikely in the near future."
2008-10-11,2.0,"Time to reduce middle management ranks at Ford Freedom to work as a design engineer. In transmission calibration, I enjoyed the flexibility to get work done. I have worked in product design, manufacturing engineering, and program management, but this position was the best. The test trips took me out west very often and allowed me to become an expert about Vegas, California, and Nevada. Seriously speaking, I enjoyed the opportunity to deliver customer satisfaction through a smooth shifting transmission and improved fuel economy.Bureaucracy! The company suffered from seriously inbred management style that was not willing to take risk, mainly because senior management did not want to challenge the status quo."
2008-10-13,4.0,"Good stepping stone for knowledge Hybrid technologies are increasing and they have some great research divisions.  The hybrids may not be getting the attention that they deserve but the quality and technology of the products on the market give them best buys from reviews.  Customer satisfaction and converts from other auto makers are extremely high for them and with the products they have discussed seems like the area to be in.  The work life balance seems to be getter better as compensation time has helped recently instead of just giving as free overtime.   If you want to travel, there are positions available to see the world with.Moral is in the bucket, stock prices are historic lows, our marketing teams don't seem to get it as they're out of touch with reality.  The pay packages are not great, makes a person think of saying they're leaving to see if they can get some decent compensation.   Even going for a masters on your own dime can lead to not being rewarded down the road, have to go to a different company to see the pay and benefit increase.  The travel has been way cut back and so has the budget for tools for doing your job even such as basic equipment."
2008-10-14,2.0,"Rearranging chairs on the Titanic Rich with tradition, great first job for developing professionalism.Provides great work/life balance for the most part. If I needed to take care of personal biz, no one minded as long as I got my work done on time. Great training opportunties.Old fashion, lacks innovation. HR policies not aligned with it's 12 leadership behaviors. They want great workers but reward everyone the same (in the words of the COO ""there are no superstars at Ford, we're one big team"" This sounds great but at Ford it breeds mediocrity and allows low performers to hide in the masses. No more bonuses and merit increases are gone or minimal. Great people are leaving by the busload."
2008-10-14,3.0,Working at Ford Great benefits. Good pay. Family atmosphere.At times it can be cliquey.
2008-10-15,2.0,Ford motor company review FlexibilitySome very good managersOverall corporate policies and communicationOverall competency of upper management
2008-10-15,4.0,"Ford is a good place to work if you are ready to take charge of your career yourself. Product Design Engineers have the freedom to dictate the direction his/her parts take in the development process. As long as you make sound engineering judgements, preferably with data to back up your reasoning, your management will support you. Also, you get a breath of experience as a Ford PD Engr such as managing suppliers on the technical aspects of the job (designing, prototyping, testing, etc), interacting with program management and purchasing about cost and timing, and dealing with plants to resolve assembly issues. Whether you decide to stay at Ford longterm or not, a PD experience at Ford will definitely help you develop engineering skills that will transfer well to other technical industries.You are responsible for your own recognition and career development. Upper management will not notice you unless you make yourself seen and heard. Those who resolve a crisis quickly with flying colors (although they may have caused the problem in the first place) tend to be noticed more than those who do their job the right way the first time and fly under the radar. You definitely need to constantly update your superiors on what successes you have been achieving every couple of weeks so they don't forget you during PR and promotion time. Also, if you want to rotate to a different team, you will need to pursue it yourself as your superiors will not plan your career for you."
2008-10-17,4.0,"Worth the Ride If You Can Stand the Heat Easy to associate work with finished product  able to cite contributions to people and have them associate with finished product.  Good benefits package.  Office environment changes every 23 years, so you won't tire of your office.  Plenty of opportunities to move into other areas of the company that appeal and plenty of opportunity to mix with other job functions. Work evolves as programs launch, but some standard work (quality, cost reduction projects) remain daily responsibility.Too much negative news; sales down, stock down, credit rating down, headcount down, impending layoffs.  Management continually churning on the latest mustdo work that buzzes down from above.  No longterm work plans that everyone can partake and stick to."
2008-10-17,3.0,Enjoy it while it lasts...could be worst Career opportunites and competitive benefitsConsistent workplace treatment and work feedback
2008-10-19,5.0,Ford Family Stress Engineering discipline.  Technically forward.  Bill FordPressure Tied to Economic crisis
2008-10-21,4.0,"Fun and challenging, however, the industry is in a serious downturn. The automotive industry is a fascinating, challenging and fun.The company is shrinking and reducing staff levels."
2008-10-22,4.0,"Nice benefits but too much red tape Good pay and very good benefitsInstead of listening to the customers for the solutions, the financial comptrollers make decisions based on costs instead of opportunities."
2008-10-23,4.0,"Ford -- Tough Times Ahead, But A Great Place to Work Challenging position and environment.  Good benefits and compensation versus other companies.  Management, at least in my area, has developed a longterm strategy for improving Ford's performance and bottom line, while also addressing worklife balance.The auto industry as a whole is in extremely dire straits, Ford is definitely suffering  first from high gas prices and now from the credit crunch.  Expecting further work force reductions."
2008-10-23,4.0,"Team Work great company, well organized, uniqueShaky Economy and bad time for auto sales"
2008-10-24,5.0,"Even in harsh times, a great place to work. Exciting and highly visible products are your responsibility. In Dearborn, you're seen as a pseudo celebrity if you work for Ford: you are held in high esteem in the local community.High employee morale. Excellent relations with management. Direct supervisors are universally competent with the automobile. It is very easy to succeed in your job at Ford. You are made to feel important 100% of the time.Wayne co. Michigan is depressing. Ford is an outstanding place to work, but SE Michigan is frightful for many reasons. This industry as a whole is in a tailspin and many times, espcially recently, coworkers are more concerned about an impending lay off than doing work. This can be frustrating but is easily understandable."
2008-10-26,2.0,Think twice before taking a job at Ford! Coworkers are nice and worklife balance is appreciatedThe senior team is incompetent.  At least Mr. Mullaly has now gotten rid of Laymon and LeClair so there is still hope!
2008-10-26,4.0,Good company to work with despite tough time Great company and people to work withred tape and senior management's vision
2008-10-27,3.0,"Just my thoughts Ford Motor used to be a great company to work for. Entering as a college graduate, I had the possibility to move across multiple organizations within Ford (product development, marketing & sales, manufacturing and finance). This may still be an option, but seems very limited as employees are worried to 'start new' in a different organization when further layoffs are looming. At this point, I believe Ford still offers a very good benefits package.The company is too large and stuck in a bureaucratic process that slows down project turnaround time. Also, outsourcing many of its IT components has a negative impact on company morale. Why should employees believe in their company when their jobs are going overseas?  And even more importantly, who will buy 'American' and Ford products when all the work is done in India and Asia?"
2008-11-06,2.0,"Could have been so much better with ""true"" leadership Collegial atmosphere at the lower levelsLot of great people : There are some very talented and wonderful peopleWorklife balance :  Company appears to care about its employees.  There is certainly a good worklife balanceHighly political : Old habits die hard... the organization is still very political.  Unfortunately, there's not a lot of cooperation among the various departments at the highest levels.Lack of accountabilityLack of process discipline : There's a plethora of processes across functions, business units, regions.Lack of leadership among upper/senior management(Concession:  On this front, there is perceptible improvement since Mr. Mulally took over)"
